category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Notturno Op. 37, Nr. 1 : für Violine und Orchester",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004127,,,
metadata,FAAM manifestation ID,id,KCA-030904862957,,,
metadata,call number,string,MM-SV-CHOPI-noctu37-28,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2mb4qe86,,transposition,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,editorial annotation,item,TK9UAG2p,,arco,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,YsZjAKhZ,,nocturne,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,VPpfnfBz,,"Nocturne No. 11 in G minor, Op. 37, No. 1",
statements,agent,statement,ZBYUC5fa,,August Wilhelmj,YvQmwaaW||
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre|4GU7NjmQ|
statements,agent,statement,8EpC6dQ6,,Frédéric Chopin,YvQmwaaW||
