category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Récréations musicales : collection d'airs variés et fantaisies pour la flûte sur des thêmes choisis parmi les plus beaux airs nationaux et les motifs favoris des compositeurs célèbres,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004003,,,
metadata,FAAM manifestation ID,id,KCG-000370144,,,
metadata,call number,string,"A1461 (bis2), A1461 (12)",,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,QfLRrJ2B,,rinforzando,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,hJoKsjEm,,variation,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,PyGNLcfw,,piano,
statements,related item,item,AdNoqEfD,,flute,
statements,related item,item,FzuLDZCr,,Vincenzo Bellini,
statements,related item,item,TZfafBBe,,Ludwig van Beethoven,
statements,related item,item,cdHJrWuJ,,La straniera,
statements,related item,item,Ao8KGviV,,music of Venice,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,PJUnFxn4,,theme and variations,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,musical work,item,RXvJWGT4,,"Récréations musicales, Op.65",
statements,agent,statement,PNsdjaKx,,Louis Lahou,7tdgMgre|4g8XzGFP|
statements,agent,statement,Xt8m8K6L,,Jean-Louis Tulou,YvQmwaaW||
