category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Charles VI : opera in 5 bedrijven,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992630,,,
metadata,FAAM manifestation ID,id,KCG-000348150,,,
metadata,call number,string,II936,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,8Au3ocED,,staccato,
statements,editorial annotation,item,EWcTRe2g,,sotto voce,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,JteuXrMv,,Charles VI,
statements,agent,statement,EjvQ4EcD,,Karl Schwencke,YvQmwaaW||
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre|4GU7NjmQ|
statements,agent,statement,25bLvjC3,,Henry Lemoine,7tdgMgre|dtkJhYLf|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,NPPV2XtG,,Fromental Halévy,YvQmwaaW||
