category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonate en ré majeur nr 4 : pour violon et piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005605,,,
metadata,FAAM manifestation ID,id,KCA-030902480737,,,
metadata,call number,string,UM-SV-HANDE-sona371-2,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,K4TocMAK,,slur,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,H9peVKU2,,Rehearsal letter,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,gKMU7J89,,realization of figured bass,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,Tf6tmSRP,,violin sonata,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,YLZYWdtk,,"Violin Sonata in D major, HWV 371",
statements,agent,statement,BHzSccaL,,George Frideric Handel,YvQmwaaW||
statements,agent,statement,gUAVo2ie,,Mathieu Crickboom,6UPEJgTQ||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|1926
