category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"ALCESTE /opera in 5 bedrijven op tekst-van, Calzabigi alleen Ie bedri.lf Air Divinités du Styx parti.i en 2.2.1.5.0./ô2.2.2./2.0.5./0. handschrift (kopie)",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992628,,,
metadata,FAAM manifestation ID,id,KCG-000346605,,,
metadata,call number,string,II-555,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,note,html,Signature: Lievens.,,,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,7AXGCpck,,opera,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,instrumentation,item,HcmSE474,,oboe,
statements,instrumentation,item,MVLRXXFR,,clarinet,
statements,instrumentation,item,9t6BfJ2T,,bassoon,
statements,instrumentation,item,WfkJpufF,,trombone,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,musical work,item,A9QGmHYC,,Alceste,
statements,agent,statement,C3NTYuH8,,Christoph Willibald von Gluck,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|02-06-1859
