category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Koninklijke Maatschappij van Dierkunde van Antwerpen. Symphonisch Concerten (1898),,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005791,,,
metadata,FAAM manifestation ID,id,KCA-030901108859_1898,,,
metadata,call number,string,MM-PROG-DIER-antwerp-26,,,
metadata,score format,item,KEwR4rEs,,Text,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,jSGDbTZp,,booklet,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,agent,statement,2gUssDxo,,Edward Keurvels,AcFWzeQH||
statements,agent,statement,GK7UXWTC,,Royal Society for Zoology Antwerp,7tdgMgre|bSzLPudk|1898
