category,faam_property,type,value,base_url,label
metadata,label,string,Antonio Tirabassi,,
metadata,description,string,Italian organist and musicologist (1882–1947),,
metadata,aliases,string,Antonio Tirabassi,,
metadata,qid,externalid,Q3620265,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996027,,
statements,VIAF ID,externalid,15039977,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30016693,https://rism.online/,
statements,date of birth,date,1882-07-10,,
statements,date of death,date,1947-02-16,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,ZhptKYF3,,organist
statements,occupation,item,49CMncTw,,musicologist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fj46nffV,,Italy
statements,nationality,item,KgyiaBt3,,Belgium
statements,nationality,item,Fkfrx6rD,,Kingdom of Italy
statements,place of birth,item,ZeqzYixB,,
statements,place of death,item,4g8XzGFP,,Brussels
statements,instrument,item,8cygiHEB,,organ
