category,faam_property,type,value,base_url,label
metadata,label,string,Hans Sikorski,,
metadata,description,string,German music publisher,,
metadata,aliases,string,Hans Sikorski,,
metadata,qid,externalid,Q55846674,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004161,,
statements,VIAF ID,externalid,20053948,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30034700,https://rism.online/,
statements,date of birth,date,1899-09-30,,
statements,date of death,date,1972-08-22,,
statements,instance of,item,aJeJBesD,,human
statements,instance of,item,HmGw8E8i,,music publishing company
statements,role,item,7tdgMgre,,publisher
statements,occupation,item,MwhmFC4w,,music publisher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,CTNhzr7a,,Germany
statements,nationality,item,WN5PAeAx,,Kingdom of Prussia
statements,place of birth,item,63tu2PPL,,
statements,place of death,item,Gh867t3U,,
