category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Yolande : lyrische legende,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992313,,,
metadata,FAAM manifestation ID,id,KCA-030902567517,,,
metadata,call number,string,MM-MS-WAMBA-yolande-3,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,jLreunkg,,tenuto,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,eZ6Y2bh8,,lyrical drama,
statements,keyword,item,jvLF4xd6,,medievalism,
statements,keyword,item,PNUCXvjA,,fantasy,
statements,keyword,item,LmDaVvmF,,reduction,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,AedSA8fV,,Émile Wambach,YvQmwaaW||
