category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Méthode de chant,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004109,,,
metadata,FAAM manifestation ID,id,BNF-428941994,,,
metadata,call number,string,VM8 A-48,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Signature by G. Duprez dated 8 May 1838,,,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,ieqEGEHo,,messa di voce,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,EgkVbUEo,,sostenuto,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,eJhxFoas,,marcato,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,hChNthvw,,date,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,Mk25KX72,,music theory,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,biAt5GhS,,Bernard Latte,7tdgMgre|dtkJhYLf|
