category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Pièces d'orgue,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004304,,,
metadata,FAAM manifestation ID,id,KCA-030901172525,,,
metadata,call number,string,MM-TO-COUPE-piecesd-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,WgWRP5cq,,organ music,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,hEdrUvf9,,François Couperin,YvQmwaaW||
statements,agent,statement,N5Hoh28Y,,Alexandre Guilmant,6UPEJgTQ||
