category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Koninklijk Vlaamsch Conservatorium te Antwerpen. Leerlingen-Voordracht (1908-1912),,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005786,,,
metadata,FAAM manifestation ID,id,KCA-conpr_19081912,,,
metadata,call number,string,not available,,,
metadata,score format,item,KEwR4rEs,,Text,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Concert booklets of conservatoire examinations and public concerts.,,,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,jSGDbTZp,,booklet,
statements,keyword,item,NkfcVjHM,,music education,
statements,agent,statement,SGA8i9nK,,Royal Conservatoire of Antwerp,7tdgMgre|bSzLPudk|1908
