category,faam_property,type,value,base_url,label
metadata,label,string,Wilbert Hazelzet,,
metadata,description,string,Dutch musician,,
metadata,aliases,string,Wilbert Hazelzet,,
metadata,qid,externalid,Q2570131,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995825,,
statements,VIAF ID,externalid,17407600,https://viaf.org/viaf/,
statements,date of birth,date,1948-11-20,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,bX2aWAhB,,musician
statements,occupation,item,XWcaJQty,,university teacher
statements,occupation,item,RVTQxuie,,flautist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,mV38LJ7u,,Kingdom of the Netherlands
statements,place of birth,item,GEHEKxzR,,Den Haag
statements,instrument,item,AdNoqEfD,,flute
statements,employer,item,H5vuG5rM,,Royal Conservatory of The Hague
