category,faam_property,type,value,base_url,label
metadata,label,string,Antonio Bernacchi,,
metadata,description,string,Italian opera singer (1685-1756),,
metadata,aliases,string,Antonio Bernacchi,,
metadata,qid,externalid,Q599911,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995852,,
statements,VIAF ID,externalid,5250697,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30004918,https://rism.online/,
statements,date of birth,date,1685-06-21,,
statements,date of death,date,1756-03-01,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,ZS9h3s2q,,vocal pedagogy
statements,occupation,item,oJ9qmRVq,,singer
statements,occupation,item,9giCtFiy,,opera singer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fj46nffV,,Italy
statements,place of birth,item,MxnLw4ay,,Bologna
statements,place of death,item,MxnLw4ay,,Bologna
statements,instrument,item,NFAxdnVA,,voice
