category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Charlotte Corday: drame: ouverture,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992318,,,
metadata,FAAM manifestation ID,id,KCA-030904470207,,,
metadata,call number,string,MM-OO-BENOI-charlot-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,crUkNjhF,,tactus subdivision,
statements,handwritten annotation,item,RkZNQ7Ju,,numeric time signature,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,XKwx4gZW,,overture,
statements,keyword,item,7AXGCpck,,opera,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,QnXpBz6u,,Charlotte Corday,
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,AgJN7zK2,,Jan Lelis,AcFWzeQH||
