category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,N°. 51. Sinfonia,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992632,,,
metadata,FAAM manifestation ID,id,KCG-000348875,,,
metadata,call number,string,A1648; II 1599; II-29-(3),,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,Clarino has been subsituted.,,,
statements,handwritten annotation,item,nYFUSbbz,,rest measure count,
statements,handwritten annotation,item,QGRAMUu8,,repeat sign,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,crUkNjhF,,tactus subdivision,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,2niWvJiL,,instrument substitution,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,Zgsxtx6S,,symphony,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,RmqSFAP6,,"Symphony No.104 in D major, Hob.I:104",
statements,agent,statement,jihjgQpH,,Joseph Haydn,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|06-02-1859
