category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Charlotte Corday: entre acte, valse de la scène de bal",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992324,,,
metadata,FAAM manifestation ID,id,KCA-030902126744,,,
metadata,call number,string,MM-OO-BENOI-charlot-78,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,QGRAMUu8,,repeat sign,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,XKwx4gZW,,overture,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,QnXpBz6u,,Charlotte Corday,
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
