category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Couperin's Werke. 1,1: Clavierstücke : livre I",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992796,,,
metadata,FAAM manifestation ID,id,BSB-991076926199707356,,,
metadata,call number,string,4 Mus.pr. 20745-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,QHAoKPG8,,solo,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,keyword,item,T9uNf9Ax,,prelude,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,Q8MBQBw7,,harpsichord,
statements,musical work,item,c3xhJ6iT,,L'art de toucher le clavecin,
statements,agent,statement,B7BWZfyU,,Johannes Brahms,6UPEJgTQ||1869
statements,agent,statement,hEdrUvf9,,François Couperin,YvQmwaaW|dtkJhYLf|1722
statements,agent,statement,UVT9Scs8,,Friedrich Chrysander,7tdgMgre||1869
