category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992718,,,
metadata,FAAM manifestation ID,id,KCG-000336431,,,
metadata,call number,string,A-13 ONDERDEEL-1,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,handwritten annotation,item,iyfjpyT2,,octave sign,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,HZhgZ5r7,,Friedrich Berr,
statements,related item,item,Uxww3gUv,,Salle Favart (Théâtre de l'Opéra-Comique),
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,Mr4ByBuL,,wind music,
statements,keyword,item,2h2SFxjw,,trio,
statements,instrumentation,item,MVLRXXFR,,clarinet,
statements,agent,statement,9w96fD4i,,Jacques-Jules Bouffil,YvQmwaaW||
statements,agent,statement,V4Z9quf2,,Charles Laffillé,7tdgMgre|dtkJhYLf|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
