category,faam_property,type,value,base_url,label
metadata,label,string,Safford Cape,,
metadata,description,string,American conductor (1906–1973),,
metadata,aliases,string,Safford Cape,,
metadata,qid,externalid,Q3461275,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005635,,
statements,VIAF ID,externalid,54347619,https://viaf.org/viaf/,
statements,date of birth,date,1906-06-28,,
statements,date of death,date,1973-03-26,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,related to,item,Rn2iLGJr,,period composition
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,kKY7zLoa,,music historian
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,EDFn3ZJS,,
statements,place of death,item,D8uLnusk,,
statements,employer,item,YEfG9mKy,,
