category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Improvisata,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992305,,,
metadata,FAAM manifestation ID,id,KCA-030902584090,,,
metadata,call number,string,MM-MS-WAMBA-improvi-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,j3tnVzW5,,diminuendo,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,WgWRP5cq,,organ music,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,AedSA8fV,,Émile Wambach,YvQmwaaW||
