category,faam_property,type,value,base_url,label
metadata,label,string,Guido Persoons,,
metadata,description,string,Belgian musicologist (1931-2014),,
metadata,aliases,string,Guido Persoons,,
metadata,qid,externalid,Q131931037,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005213,,
statements,date of birth,date,1931-04-08,,
statements,date of death,date,2014-02-21,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,9QaFAsRL,,scholar (owner)
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,related to,item,Gx3B7DJH,,early music
statements,related to,item,WgWRP5cq,,organ music
statements,occupation,item,49CMncTw,,musicologist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,ZkWK6BnV,,
statements,place of death,item,EbnVMrca,,
