category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"ECRIN DES JEUNES FLUTISTES: trois airs variés sur des motifs de Donizetti, Mercadante, Bellini, pour flûte et piano/par Berbiguier [et A. Miné ?].",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992751,,,
metadata,FAAM manifestation ID,id,KCG-000334244,,,
metadata,call number,string,A1461 (11);A1461 (BIS23),,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,hJoKsjEm,,variation,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,agent,statement,PNsdjaKx,,Louis Lahou,7tdgMgre|4g8XzGFP|
statements,agent,statement,kCr22AfX,,Benoît Tranquille Berbiguier,YvQmwaaW||
statements,agent,statement,Z4Mej9De,,Jan Hendrik Paling,7tdgMgre|LHFuBj76|
statements,agent,statement,kv4NyzvW,,Saverio Mercadante,YvQmwaaW||
statements,agent,statement,Zh2b6vBQ,,Gaetano Donizetti,YvQmwaaW||
statements,agent,statement,FzuLDZCr,,Vincenzo Bellini,YvQmwaaW||
