category,faam_property,type,value,base_url,label
metadata,label,string,Jacques François Gallay,,
metadata,description,string,"French composer, professor, hornist and music educator (1795-1864)",,
metadata,aliases,string,Jacques François Gallay,,
metadata,qid,externalid,Q1677973,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995940,,
statements,VIAF ID,externalid,54338133,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/41020266,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gallay,_Jacques_François",https://imslp.org/wiki/,
statements,date of birth,date,1795-12-08,,
statements,date of death,date,1864-10-18,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,4oDTHpMV,,horn player
statements,occupation,item,L7DPWnnr,,music teacher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,6rNSbLYV,,
statements,place of death,item,dtkJhYLf,,Paris
statements,instrument,item,cLNoEZce,,natural horn
statements,instrument,item,SRXTUjuW,,horn
statements,influenced by,item,9sgtLnWS,,Louis-François Dauprat
statements,educated at,item,mNynReve,,Conservatoire de Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
