category,faam_property,type,value,base_url,label
metadata,label,string,Louis Köhler,,
metadata,description,string,German composer and conductor (1820-1886),,
metadata,aliases,string,Louis Köhler,,
metadata,qid,externalid,Q320601,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005142,,
statements,VIAF ID,externalid,24866994,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/28766,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Köhler,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1820-09-05,,
statements,date of death,date,1886-02-16,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,6UPEJgTQ,,editor
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,YrCfZ8vh,,writer
statements,occupation,item,T6nAVeGM,,pianist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,CTNhzr7a,,Germany
statements,place of birth,item,KBtiJzBc,,
statements,place of death,item,karjSL3s,,
statements,instrument,item,PyGNLcfw,,piano
