category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Symphony No. 1, Movement I",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002383,,,
metadata,FAAM manifestation ID,id,WML-768157,,,
metadata,call number,string,uu_mckay_asc,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,HHYqWvTC,,comparative study,
statements,handwritten annotation,item,cbi3YyeP,,phrase analysis,
statements,handwritten annotation,item,hChNthvw,,date,
statements,handwritten annotation,item,3TH8dCwg,,accelerando,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,oCWmrh75,,Divisi,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,handwritten annotation,item,Egi8dQkt,,citation,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,RkZNQ7Ju,,numeric time signature,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,Wdj3hQU8,,J. William Marriott Digital Library,
statements,keyword,item,Zgsxtx6S,,symphony,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,8eTWk9sF,,Symphony No. 1,
statements,agent,statement,JboPBZot,,Edwin F. Kalmus,7tdgMgre||
statements,agent,statement,MjskrVov,,Maurice Abravanel,AcFWzeQH||1954
statements,agent,statement,QwGYdnmk,,Gustav Mahler,YvQmwaaW||
