category,faam_property,type,value,base_url,label
metadata,label,string,Georges Antoine,,
metadata,description,string,Belgian composer (1892-1918),,
metadata,aliases,string,Georges Antoine,,
metadata,qid,externalid,Q3102191,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996069,,
statements,VIAF ID,externalid,54352698,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Antoine,_Georges",https://imslp.org/wiki/,
statements,date of birth,date,1892-04-28,,
statements,date of death,date,1918-11-15,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,nSKgHevT,,Liège
statements,place of death,item,QRuTEdwa,,Brugge
statements,educated at,item,3FiGxCBk,,Royal Conservatory of Liège
