category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Missa in honorem s. Luciae,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002772,,,
metadata,FAAM manifestation ID,id,KCA-030902645412,,,
metadata,call number,string,MM-KA-OLVKA-archief-1518,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,ieqEGEHo,,messa di voce,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,c8jBELvt,,stringendo,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,iZiYk6VC,,organ stop,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,LmDaVvmF,,reduction,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,UJq8vYVd,,Franz Xaver Witt,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,N6C7uncS,,Alfred Coppenrath,7tdgMgre|77FYikdp|
