category,faam_property,type,value,base_url,label
metadata,label,string,Francisco Guerrero,,
metadata,description,string,Spanish composer of the Renaissance,,
metadata,aliases,string,Francisco Guerrero,,
metadata,qid,externalid,Q470568,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002769,,
statements,VIAF ID,externalid,46901530,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30001394,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Guerrero,_Francisco",https://imslp.org/wiki/,
statements,date of birth,date,1528-10-04,,
statements,date of death,date,1599-11-08,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,FLkzgv4J,,Spain
statements,nationality,item,fUJqdffy,,Crown of Castile
statements,place of birth,item,YaKLJ7tE,,
statements,place of death,item,YaKLJ7tE,,
statements,instrument,item,8cygiHEB,,organ
