category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Dix enfantines,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992377,,,
metadata,FAAM manifestation ID,id,KCA-030901815347,,,
metadata,call number,string,MM-TP-DEBOE-dixenfa-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"<ol>
<li> Petite Marche </li>
<li>Tanagra </li>
<li> Prière </li>
<li> 100 à l’heure </li>
<li> Tendresse </li>
<li> Cantilena </li>
<li> Jadis </li>
<li> En valsant </li>
<li> Fini l'école </li>
<li> Czernyade </li>

</ol>",,,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,KdGKqPWR,,piano cycle,
statements,keyword,item,6A3RvFCV,,children's music,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,9FJ7fneq,,Dix Enfantines,
statements,agent,statement,UnrnLejN,,August De Boeck,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
