category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,2e suite,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992361,,,
metadata,FAAM manifestation ID,id,KCA-030903966585,,,
metadata,call number,string,MM-TP-BENOI-conte2-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"[h=1]2me Suite[/h]
<ol>
<li> Ballade </li>
<li> Conte </li>
<li> Ballade </li>
</ol>",,,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,kfpMKnYN,,ballade,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,SLsmnpYr,,"Contes et Ballades, Op.34",
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,J9qyNZCR,,Yvonne Van den Berghe,oMERLdSN||
statements,agent,statement,VHEan89z,,Jean Baptiste Katto,7tdgMgre|4g8XzGFP|
