category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Exercices de piano dans tous les tons majeurs et mineurs, à composer et à écrire par l'élève : précédés de la théorie des gammes, des modulations, du doigté, etc., et de nombreux exercices théoriques / par Mathis Lussy...",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005719,,,
metadata,FAAM manifestation ID,id,BNF-30847716k,,,
metadata,call number,string,V-45388,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,fCPKhUxw,,piano music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,j4DJfCC2,,Mathis Lussy,YvQmwaaW||
