category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Musurgia vocalis: an essay on the history and theory of music, and on the qualities, capabilities, and management of the human voice.",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004259,,,
metadata,FAAM manifestation ID,id,UTL-976896233,,,
metadata,call number,string,ML160 .N27 1836,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,DwfPL64F,,University of Toronto Libraries,
statements,keyword,item,Mk25KX72,,music theory,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,27wfWKrp,,Jonathan Fentum,7tdgMgre|96rVh94r|1836
statements,agent,statement,NhSRnx7u,,Isaac Nathan,YvQmwaaW||
