category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,(Preludio) circa 1740,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992729,,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA106,,,
metadata,call number,string,TORR. Ms.A.106,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,hJoKsjEm,,variation,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,nQn3aXpr,,tempo rubato,
statements,editorial annotation,item,mMrUGL4h,,ad libitum,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,provenance,item,FqJJaJb7,,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,T9uNf9Ax,,prelude,
statements,keyword,item,QHAoKPG8,,solo,
statements,keyword,item,YsZjAKhZ,,nocturne,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,Q8MBQBw7,,harpsichord,
statements,agent,statement,bkF58EUQ,,Baldassare Galuppi,YvQmwaaW||
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,oMERLdSN||
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,9QaFAsRL||
