category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Soir de Première,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005572,,,
metadata,FAAM manifestation ID,id,ORP-20143988p69,,,
metadata,call number,string,KTS1 H.11.map.008,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3321
L'Illustration, N. 3321",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Hp9W6GY6,,cantata,
statements,keyword,item,6bssUuuV,,pantomime,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,Cx5HEx8r,,Antoine Banès,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|20-10-1906
