category,faam_property,type,value,base_url,label
metadata,label,string,Frank Van der Stucken,,
metadata,description,string,"Flemish-American violinist, conductor, composer and festival director",,
metadata,aliases,string,Frank Valentine Van der Stucken,,
metadata,aliases,string,Frank Van der Stucken,,
metadata,qid,externalid,Q1444369,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996065,,
statements,VIAF ID,externalid,33097481,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30022520,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Van_der_Stucken,_Frank_V.",https://imslp.org/wiki/,
statements,date of birth,date,1858-10-15,,
statements,date of death,date,1929-08-16,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,9CVVGZdo,,violinist
statements,occupation,item,34MddsAa,,
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fiWxEeqn,,United States of America
statements,place of birth,item,koUdUEGs,,
statements,place of death,item,TrVTMFdZ,,Hamburg
statements,instrument,item,G8tgNnWV,,violin
