category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,95 esercizi : facili e preparatorî al secondo fascicolo della prima parte della 'Nuovo metodo per violino con la teoria del tetracordo' = 95 exercices : faciles et servant de préparation au deuxième cahier de la première partie de la 'Nouvelle méthode pour le violon avec la théorie du tétracorde' = 95 easy exercises : preparatory to book II of part I of the 'New method for the violin with the theory of the tetrachord',,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004302,,,
metadata,FAAM manifestation ID,id,KCA-030904919054,,,
metadata,call number,string,MM-SV-BUYA-eserc95-1,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,4Jjg5FwX,,string music,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,agent,statement,YZXcaKsg,,Alfeo Buya,YvQmwaaW||
