category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Pierluigi da Palestrina's Werke. 5: Vierstimmige Motetten,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992769,,,
metadata,FAAM manifestation ID,id,BSB-991082707889707356,,,
metadata,call number,string,S nv/Ol 2-4/6,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,JXYgRRuc,,musica ficta,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,ivLCrpn3,,Franz Espagne,6UPEJgTQ||
statements,agent,statement,muPeVVwX,,Theodor de Witt,6UPEJgTQ||
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre|4GU7NjmQ|1875
statements,agent,statement,nHfR4BAi,,Giovanni Pierluigi da Palestrina,YvQmwaaW||
