category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Tarantelle. Op. 12,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005451,,,
metadata,FAAM manifestation ID,id,ORP-20143700p2,,,
metadata,call number,string,KTS1 H.11.map.006,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Resource available on IMSLP: https://imslp.org/wiki/Tarantella_in_G_minor%2C_Op.12_(Cui%2C_C%C3%A9sar),,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,agent,statement,ez5MUfiE,,César Cui,YvQmwaaW||
