category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Sonate : für Pianoforte und Horn, oder Violine oder Violoncell, op. 17",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992742,,,
metadata,FAAM manifestation ID,id,KCA-030904770184,,,
metadata,call number,string,MM-BH-BEETH-sonat17-2,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,9FjoYgjm,,arrow,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,HohjWQAt,,Instrument Cue,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,RtkoMT89,,sonata,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,J6QmeNZJ,,"Horn Sonata, Op.17",
statements,agent,statement,TZfafBBe,,Ludwig van Beethoven,YvQmwaaW||
statements,agent,statement,EBrPia5v,,Leo De Barse,oMERLdSN||
statements,agent,statement,APcZWn33,,Henry Litolff,7tdgMgre||
