category,faam_property,type,value,base_url,label
metadata,label,string,Willy Burkhard,,
metadata,description,string,Swiss composer (1900–1955),,
metadata,aliases,string,Willy Burkhard,,
metadata,qid,externalid,Q370938,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996120,,
statements,VIAF ID,externalid,59268930,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30015938,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Burkhard,_Willy",https://imslp.org/wiki/,
statements,date of birth,date,1900-04-17,,
statements,date of death,date,1955-06-18,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,oHTSDFRc,,Switzerland
statements,place of birth,item,erTk6Qaw,,
statements,place of death,item,MJgZj7MG,,
