category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Vorbereitungs-Schule zum Erlernen des Flötenspiels. Op. 359,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005448,,,
metadata,FAAM manifestation ID,id,ORP-20143701p15,,,
metadata,call number,string,KTS1 H.11.map.005,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,agent,statement,A6E3RE9c,,Wilhelm Popp,YvQmwaaW||
