category,faam_property,type,value,base_url,label
metadata,label,string,Josina van Aerssen,,
metadata,description,string,Dutch composer,,
metadata,aliases,string,Josina Anna Petronella van Aerssen,,
metadata,aliases,string,Josina van Aerssen,,
metadata,qid,externalid,Q4001568,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995882,,
statements,VIAF ID,externalid,34787193,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30011931,https://rism.online/,
statements,date of birth,date,1733-01-03,,
statements,date of death,date,1797-09-03,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,c7DJTAj9,,
statements,sex or gender,item,KsQFUkWz,,female
statements,nationality,item,foBZk7ps,,Dutch Republic
statements,place of birth,item,GEHEKxzR,,Den Haag
statements,place of death,item,CmptxrAx,,
