category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"12 canons : für 3 Sopranstimmen mit Begleitung des Pianoforte, op. 50",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002819,,,
metadata,FAAM manifestation ID,id,KCA-030902704540,,,
metadata,call number,string,MM-LEPP-HAUPT-canons-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,hChNthvw,,date,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,UuRrGkeE,,canon,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,TicDHwYM,,soprano,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,DQUag5P8,,"12 Canons, Op.50",
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre||
statements,agent,statement,FRvAKw75,,Moritz Hauptmann,YvQmwaaW||
statements,agent,statement,hBcFSi6N,,Francine Lepage,9QaFAsRL||
