category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,O Beata Mater. pour Solo et 4 voix mixtes ou 4 voix égales.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005692,,,
metadata,FAAM manifestation ID,id,DPF-202502041,,,
metadata,call number,string,not available,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,oCWmrh75,,Divisi,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,aAsRZoVk,,breath mark,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,related item,item,eVrh9xUE,,O Beata Mater. pour Solo et 4 voix mixtes ou 4 voix égales.,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,7UGJWsQF,,Marian hymn,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,UnrnLejN,,August De Boeck,YvQmwaaW||
statements,agent,statement,Naw52sHU,,Georges Oertel,7tdgMgre||
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
