category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Festpräludium : zu dem Choral ""Ein' feste Burg ist unser Gott"": für die Orgel, op. 38",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992345,,,
metadata,FAAM manifestation ID,id,KCA-030904127666,,,
metadata,call number,string,MM-TO-BAUME-festpra-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,iZiYk6VC,,organ stop,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,GpNEm7nw,,engage pedal,
statements,handwritten annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,iyfjpyT2,,octave sign,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,LCBnZLoP,,chorale prelude,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,instrumentation,item,8cygiHEB,,organ,
statements,musical work,item,eME3yXnk,,"Festpraëludium, Op. 38",
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,MdFCS4qM,,Lambrecht Baumert,YvQmwaaW||
statements,agent,statement,GyJBKL3i,,Carl Merseburger,7tdgMgre|4GU7NjmQ|
