category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,En Ardennes : scène pastorale pour hautbois avec accompagnement de piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992243,,,
metadata,FAAM manifestation ID,id,KCA-030902839330,,,
metadata,call number,string,MM-BO-BONZO-enarden-2,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,93GDD9ND,,ornament,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,HcmSE474,,oboe,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,7GsKtem6,,Frédéric Bonzon,6UPEJgTQ||
statements,agent,statement,7GsKtem6,,Frédéric Bonzon,YvQmwaaW||
