category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Trois Trios : d'une Difficulté Progressive pour le Violoncelle, Viola et Violoncelle : Oeuv. 38",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992610,,,
metadata,FAAM manifestation ID,id,KCG-000735370,,,
metadata,call number,string,DS-1185,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,GepDoTXn,,string number (sul X),
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,GqVyixZo,,cello music,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,musical work,item,kwAQei8C,,"3 Trios d'une difficulté progressive, Op.38",
statements,agent,statement,XS2SS3Y7,,Bernhard Romberg,YvQmwaaW||
statements,agent,statement,QE9UrJXo,,Edition Peters,7tdgMgre|4GU7NjmQ|
