category,faam_property,type,value,base_url,label
metadata,label,string,Ioan Ivanovici,,
metadata,description,string,Romanian military band leader and composer (1845–1902),,
metadata,aliases,string,Iosif Ivanovici,,
metadata,aliases,string,Ion Ivanovici,,
metadata,aliases,string,Ioan Ivanovici,,
metadata,qid,externalid,Q375477,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005236,,
statements,VIAF ID,externalid,2656436,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30022585,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Ivanovici,_Iosif",https://imslp.org/wiki/,
statements,date of birth,date,1845-01-01,,
statements,date of birth,date,1845-01-28,,
statements,date of death,date,1902-09-28,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,Pzf95he6,,
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,GMbrsKDV,,
statements,place of birth,item,4cQKphDr,,
statements,place of death,item,Pn73fQ3N,,
statements,educated at,item,kgc3ZdF7,,
