category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Concert in D-dur : für d. Violine ; KV 218 ; op. 121,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004327,,,
metadata,FAAM manifestation ID,id,BSB-991078005629707356,,,
metadata,call number,string,4 Mus.pr. 5954,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,4Jjg5FwX,,string music,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,P6UciQe2,,"Violin Concerto No.4 in D major, K.218",
statements,agent,statement,LLpPqfa8,,Wolfgang Amadeus Mozart,YvQmwaaW||
statements,agent,statement,2LiJbewP,,Ferdinand David,6UPEJgTQ||
statements,agent,statement,JHe3MCgS,,Johann André,7tdgMgre|4GU7NjmQ|1865
