category,faam_property,type,value,base_url,label
metadata,label,string,Benjamin Godard,,
metadata,description,string,French violinist and composer (1849–1895),,
metadata,aliases,string,Benjamin Louis Paul Godard,,
metadata,aliases,string,Benjamin-Luis-Paul Godard,,
metadata,aliases,string,Benjamin Godard,,
metadata,qid,externalid,Q817524,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005327,,
statements,VIAF ID,externalid,7487222,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30016713,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Godard,_Benjamin",https://imslp.org/wiki/,
statements,date of birth,date,1849-08-18,,
statements,date of death,date,1895-01-10,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,nuEgp7qK,,violist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,dtkJhYLf,,Paris
statements,place of death,item,mRKn8gtp,,
statements,instrument,item,G8tgNnWV,,violin
statements,influenced by,item,KrcYNuBc,,
statements,influenced by,item,dQpy5hbT,,Henri Vieuxtemps
statements,influenced by,item,WdvFtdB8,,
statements,educated at,item,mNynReve,,Conservatoire de Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
