category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonatine : pour le piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992712,,,
metadata,FAAM manifestation ID,id,KCA-030902737540,,,
metadata,call number,string,MM-TP-RAVEL-sona-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,RtkoMT89,,sonata,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,gfgoqvNa,,"Sonatine, M.40",
statements,agent,statement,Gj3w6SyS,,Maurice Ravel,YvQmwaaW||
statements,agent,statement,8Qa3rC7h,,Éditions Durand,7tdgMgre|dtkJhYLf|1905
statements,agent,statement,2yHpmJQV,,Marinus de Jong,oMERLdSN||
