category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,La Lettre de Manon,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005391,,,
metadata,FAAM manifestation ID,id,ORP-20143702p9,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Resource available on IMSLP: https://imslp.org/wiki/La_lettre_de_Manon_(Gillet%2C_Ernest),,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,Sjw2pJu9,,Ernest Gillet,YvQmwaaW||
