category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,12 Sonates pour clavecin ou forte-piano composées dans le style du célèbre Scarlatti... Op. 27,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005161,,,
metadata,FAAM manifestation ID,id,BNF-39782625z,,,
metadata,call number,string,AC P-2211,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,DEL3dtgx,,sforzando,
statements,editorial annotation,item,7TfyuFpZ,,turn,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,Cbxx8HUs,,cantabile,
statements,editorial annotation,item,QfLRrJ2B,,rinforzando,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,YJViDXyp,,musical hoax,
statements,keyword,item,DrGjSfwU,,forgery,
statements,keyword,item,FDSkv45i,,piano sonata,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,9Wu9N4Xb,,"Keyboard Sonata in F major, K.378",
statements,musical work,item,Ex6yAsw4,,"Keyboard Sonata in E major, K.380",
statements,musical work,item,gKVg4asf,,"Keyboard Sonata in D major, K.490",
statements,musical work,item,Quc8drWz,,"Keyboard Sonata in D major, K.400",
statements,musical work,item,TcrPNFji,,"Keyboard Sonata in E-flat major, K.475",
statements,musical work,item,2jqojKUv,,"Keyboard Sonata in E major, K.381",
statements,musical work,item,nDc3DFJk,,"Keyboard Sonata in E major, K.206",
statements,musical work,item,SwDJdsgz,,"Keyboard Sonata in E major, K.531",
statements,musical work,item,fWidpdNg,,"Keyboard Sonata in F minor, K.462",
statements,musical work,item,Yir7h9mG,,"Keyboard Sonata in F minor, K.463",
statements,agent,statement,PXYCpRXf,,Domenico Scarlatti,YvQmwaaW||
statements,agent,statement,YwdYGCWW,,Muzio Clementi,6UPEJgTQ|dtkJhYLf|1792
