category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,ANTHOLOGIE DES MAITRES RELIGIEUX PRIMITIFS DES. . Livre des Motets. 2. Année -1894,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002722,,,
metadata,FAAM manifestation ID,id,KCA-KV7618,,,
metadata,call number,string,KV7618,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,IMSLP ID,externalid,"Anthologie des maîtres religieux primitifs des XVe, XVIe & XVIIe siècles (Bordes, Charles)",https://imslp.org/wiki/,,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,H9peVKU2,,Rehearsal letter,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,aAsRZoVk,,breath mark,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,LtW88Gtx,,realization of figured bass,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,3TH8dCwg,,accelerando,
statements,editorial annotation,item,EgkVbUEo,,sostenuto,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,2mb4qe86,,transposition,
statements,editorial annotation,item,ZGsPMhbm,,plainchant transcription,
statements,editorial annotation,item,ePSpfWmF,,figured bass,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,P2qUeis2,,"Missa Papae Marcelli, IGP 56",
statements,related item,item,4cGZC6bC,,"Stabat Mater, IGP 90",
statements,related item,item,3DJ3vsnn,,Filiae Jerusalem,
statements,related item,item,8kt5o55J,,Hic vir despiciens mundum,
statements,related item,item,axx48hUo,,"Verba mea auribus percipe, SWV 61-62",
statements,related item,item,ZHmHU445,,Vere languores nostros,
statements,related item,item,NQcdgKHT,,Erravi sicut ovis,
statements,related item,item,EumRfgue,,"Recessit pastor noster, IGP 746",
statements,related item,item,jzkGprmD,,"O vos omnes, IGP 744",
statements,related item,item,NocFjAwh,,"Ecce quomodo moritur justus, IGP 19",
statements,related item,item,fWDg37TF,,Christus factus est pro nobis,
statements,related item,item,RvHuaaUq,,"Timor et tremor, LV 194",
statements,related item,item,ayGyggxV,,"Domine, non sum dignus",
statements,related item,item,TYCT3GHL,,Christus regurgens,
statements,related item,item,g9eXvyxp,,"Dextera Domini fecit virtutem, IGP 430",
statements,related item,item,QTnYsXCt,,"Ave Maria, IGP 116",
statements,related item,item,FNhpcBQH,,Ave verum corpus,
statements,related item,item,4y7L7Fcp,,"Assumpta est Maria, IGP 343",
statements,related item,item,jBw5ZcZt,,"Nos qui sumus in hoc mundo, LV 503",
statements,related item,item,aeRnXbFz,,Beata es virgo Maria,
statements,related item,item,ZHhYsKPJ,,Ave Maria,
statements,related item,item,4SZckyZN,,"Pauper sum ego, LV 506",
statements,related item,item,CLH2BEHe,,"Loquebantur variis linguis apostoli, IGP 35",
statements,related item,item,LbKdUrRu,,Duo Seraphim clamabant,
statements,related item,item,e8QQutuW,,"Domine convertere, LV 849",
statements,related item,item,E5RGZFB7,,Pange lingua gloriosi,
statements,related item,item,o8Kxs9aK,,Tristitia obsedit,
statements,related item,item,HgBrsmJk,,Psalmodiae Vespertinae,
statements,related item,item,MiUF5iTQ,,O admirabile commercium,
statements,related item,item,k7N2xqP7,,"Tertius Psalmus poenitentialis, LV 796",
statements,related item,item,79nDgdM5,,"Secundus Psalmus poenitentialis, LV 795",
