category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,2me Edition Grande Valse Brillante pour Piano - Op. 6,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005388,,,
metadata,FAAM manifestation ID,id,ORP-20143702p6,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,instrumentation,item,fygECL6d,,keyboard four hands,
statements,agent,statement,JVRdqvpd,,Julius Schulhoff,YvQmwaaW||
