category,faam_property,type,value,base_url,label
metadata,label,string,Jef Van Hoof,,
metadata,description,string,Flemish composer (1886-1959),,
metadata,aliases,string,Jef Van Hoof,,
metadata,qid,externalid,Q644738,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996287,,
statements,VIAF ID,externalid,59334941,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30017129,https://rism.online/,
statements,date of birth,date,1886-05-08,,
statements,date of death,date,1959-04-24,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,bSzLPudk,,Antwerpen
