category,faam_property,type,value,base_url,label
metadata,label,string,Alexandra Rozanova,,
metadata,description,string,,,
metadata,aliases,string,,,
metadata,qid,externalid,Q105834082,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,date of birth,date,1876-00-00,,
statements,date of death,date,1942-00-00,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,T6nAVeGM,,pianist
statements,sex or gender,item,KsQFUkWz,,female
statements,influenced by,item,G4nFfHhY,,
