category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Sonate : für Klavier und Horn, op. 17",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992714,,,
metadata,FAAM manifestation ID,id,KCA-030901428612,,,
metadata,call number,string,MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,GpNEm7nw,,engage pedal,
statements,handwritten annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,RtkoMT89,,sonata,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,musical work,item,J6QmeNZJ,,"Horn Sonata, Op.17",
statements,agent,statement,QE9UrJXo,,Edition Peters,7tdgMgre|4GU7NjmQ|
statements,agent,statement,TZfafBBe,,Ludwig van Beethoven,YvQmwaaW||
statements,agent,statement,2yHpmJQV,,Marinus de Jong,oMERLdSN|bSzLPudk|
