category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Cinquième Solo : pour le Cor avec Accompagnement de Grand Orchestre ou de Forte piano : Oeuv. 12,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992613,,,
metadata,FAAM manifestation ID,id,KCG-000345311,,,
metadata,call number,string,A-308,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,handwritten annotation,item,93GDD9ND,,ornament,
statements,handwritten annotation,item,hJoKsjEm,,variation,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,QHAoKPG8,,solo,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,LmDaVvmF,,reduction,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,A3yXj2r8,,"Horn Solo No.12, Op.55",
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN|AYShtw7v|1846
statements,agent,statement,AsPJ6dfX,,Jacques François Gallay,YvQmwaaW||
