category,faam_property,type,value,base_url,label
metadata,label,string,Saint-Maurice,,
metadata,description,string,"commune in Val-de-Marne, France",,
metadata,aliases,string,Charenton-Républicain,,
metadata,aliases,string,Charenton-Saint-Maurice (devenue Saint-Maurice),,
metadata,aliases,string,Montgravier,,
metadata,qid,externalid,Q274327,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,GeoNames ID,externalid,6455344,https://www.geonames.org/,
statements,GeoNames ID,externalid,2978170,https://www.geonames.org/,
statements,country,item,BJqUa5Kf,,France
