category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Ouverture : pour deux Violons, Alto, Violoncelle, Basse, deux Flûtes, deux haubois, deux Clarinettes, deux Cors, deux Trompettes, deux Bassons et Timballe : OEuvre 43.",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992595,,,
metadata,FAAM manifestation ID,id,KCG-000333241,,,
metadata,call number,string,II 1696,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,7qCCArxX,,signature,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,Th5WvPTu,,ballet,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,G8QwYiwg,,chamber orchestra,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,HcmSE474,,oboe,
statements,instrumentation,item,MVLRXXFR,,clarinet,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,instrumentation,item,WVAicT8o,,trumpet,
statements,instrumentation,item,9t6BfJ2T,,bassoon,
statements,instrumentation,item,JgHhttf9,,timpani,
statements,musical work,item,X3NQ7YkX,,"Die Geschöpfe des Prometheus, Op.43",
statements,agent,statement,TZfafBBe,,Ludwig van Beethoven,YvQmwaaW||
statements,agent,statement,kPnk2SZm,,Charles Ots,AcFWzeQH|AYShtw7v|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
