category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Vollständige theoretisch-practische Pianoforte-Schule: von dem ersten Anfange bis zur höchsten Ausbildung fortschreitend und mit allen nöthigen zu diesem Zwecke eigends componirten zahlreichen Beispielen. 1,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005730,,,
metadata,FAAM manifestation ID,id,BSB-991122653899707356,,,
metadata,call number,string,4 Mus.th. 326-1,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,Vol. 1,,,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,related item,item,QZgTTyck,,Vollständige theoretisch-practische Pianoforte-Schule op. 500. Von dem ersten Anfange bis zur höchsten Ausbildung fortschreitend,
statements,keyword,item,Mk25KX72,,music theory,
statements,keyword,item,TKrPz99q,,historically informed performance,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,fCPKhUxw,,piano music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,LoXSg3U3,,fortepiano,
statements,musical work,item,3mWYRrkr,,"Pianoforte-Schule, Op.500",
statements,agent,statement,jm4QpjVW,,Carl Czerny,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,7tdgMgre|3TKaEaEL|1830
