category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Mittheilungen über Joh. Seb. Bach's Magnificat,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004329,,,
metadata,FAAM manifestation ID,id,BSB-991125835949707356,,,
metadata,call number,string,Mus.th. 1155,,,
metadata,score format,item,KEwR4rEs,,Text,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,TKrPz99q,,historically informed performance,
statements,agent,statement,T4UPmCxj,,Robert Franz,YvQmwaaW|WeaEEeU5|1863
